Date_Hour,Temperature,Humidity,Wind_Speed,Precipitation,Condition,City
20-04-2024 22:00,22.7,78,16.9,0.01,Patchy rain possible,
20-04-2024 23:00,22.4,80,13.3,0.01,Patchy rain possible,
21-04-2024 00:00,24.7,56,6.8,0,Clear,
21-04-2024 01:00,24.2,58,4.7,0,Clear,
21-04-2024 02:00,23.9,61,6.8,0,Clear,
21-04-2024 03:00,23.5,64,8.3,0,Clear,
21-04-2024 04:00,23.1,67,6.8,0,Clear,
21-04-2024 05:00,23.6,66,6.8,0,Sunny,
21-04-2024 06:00,26.3,58,10.1,0,Sunny,
21-04-2024 07:00,28.7,52,10.4,0,Sunny,
21-04-2024 08:00,31.9,45,11.2,0,Sunny,
21-04-2024 09:00,34,39,9.4,0,Sunny,
21-04-2024 10:00,35.8,33,7.9,0,Sunny,
21-04-2024 11:00,37.7,28,9,0,Sunny,
21-04-2024 12:00,39,24,13.3,0,Sunny,
21-04-2024 13:00,40.6,19,15.8,0,Sunny,
21-04-2024 14:00,41.4,14,26.3,0,Sunny,
21-04-2024 15:00,40.5,15,28.1,0,Sunny,
21-04-2024 16:00,40,14,24.1,0,Partly cloudy,
21-04-2024 17:00,37.8,14,19.1,0,Partly cloudy,
21-04-2024 18:00,35.8,14,18.7,0,Clear,
21-04-2024 19:00,32.6,18,7.9,0,Clear,
21-04-2024 20:00,30,25,1.8,0,Clear,
21-04-2024 21:00,28,41,11.9,0,Clear,
21-04-2024 22:00,26.9,49,14.4,0,Clear,
21-04-2024 23:00,26.1,55,11.2,0,Clear,
22-04-2024 00:00,24.9,56,9.7,0,Clear,
22-04-2024 01:00,23.5,61,10.4,0,Clear,
22-04-2024 02:00,22.7,64,9.4,0,Clear,
22-04-2024 03:00,22.4,66,8.3,0,Clear,
22-04-2024 04:00,22.1,68,7.2,0,Clear,
22-04-2024 05:00,22.6,66,5.8,0,Sunny,
22-04-2024 06:00,25.2,57,8.6,0,Sunny,
22-04-2024 07:00,28,50,9,0,Sunny,
22-04-2024 08:00,30.4,43,7.2,0,Sunny,
22-04-2024 09:00,32.7,38,6.8,0,Sunny,
22-04-2024 10:00,34.9,33,6.1,0,Sunny,
22-04-2024 11:00,36.2,28,8.3,0,Sunny,
22-04-2024 12:00,37.2,26,10.1,0,Sunny,
22-04-2024 13:00,38.3,25,9,0,Partly cloudy,
22-04-2024 14:00,39.2,24,10.1,0,Partly cloudy,
22-04-2024 15:00,39.4,24,11.2,0,Sunny,
22-04-2024 16:00,38.8,25,10.1,0.03,Patchy rain possible,
22-04-2024 17:00,36.2,29,7.9,0,Partly cloudy,
22-04-2024 18:00,32.9,34,1.4,0,Clear,
22-04-2024 19:00,31.7,36,6.1,0,Partly cloudy,
22-04-2024 20:00,30.6,37,6.1,0,Clear,
22-04-2024 21:00,30.1,37,4.3,0,Clear,
22-04-2024 22:00,28.6,39,6.1,0,Clear,
22-04-2024 23:00,27.5,42,6.8,0,Clear,
23-04-2024 00:00,26.9,34,7.2,0,Clear,
23-04-2024 01:00,25,41,6.1,0,Clear,
23-04-2024 02:00,24.1,44,4.7,0,Clear,
23-04-2024 03:00,24.4,43,3.2,0,Clear,
23-04-2024 04:00,23.7,45,5,0,Partly cloudy,
23-04-2024 05:00,24.4,45,5.8,0,Overcast,
23-04-2024 06:00,25.9,43,7.2,0,Sunny,
23-04-2024 07:00,27.8,40,7.9,0,Overcast,
23-04-2024 08:00,30.3,35,7.9,0,Overcast,
23-04-2024 09:00,33,29,5.4,0,Partly cloudy,
23-04-2024 10:00,35.2,25,4.7,0,Overcast,
23-04-2024 11:00,36.3,22,13,0,Sunny,
23-04-2024 12:00,36.6,21,13.3,0,Sunny,
23-04-2024 13:00,40.1,15,18.4,0,Sunny,
23-04-2024 14:00,41.3,12,27.7,0,Sunny,
23-04-2024 15:00,41,12,27,0,Sunny,
23-04-2024 16:00,40.6,12,22,0,Sunny,
23-04-2024 17:00,38.2,14,19.1,0,Sunny,
23-04-2024 18:00,33.4,20,4.7,0,Clear,
23-04-2024 19:00,31.6,25,6.8,0,Clear,
23-04-2024 20:00,30.4,30,4.7,0,Clear,
23-04-2024 21:00,29.4,32,1.8,0,Clear,
23-04-2024 22:00,29.8,31,4,0,Clear,
23-04-2024 23:00,29.4,35,3.6,0,Clear,
24-04-2024 00:00,28.1,39,7.2,0,Clear,
24-04-2024 01:00,26.7,45,10.1,0,Partly cloudy,
24-04-2024 02:00,25,52,9.4,0,Partly cloudy,
24-04-2024 03:00,23.9,56,8.6,0,Partly cloudy,
24-04-2024 04:00,23.3,59,9.4,0,Clear,
24-04-2024 05:00,23.6,58,11.5,0,Sunny,
24-04-2024 06:00,25.8,52,12.6,0,Sunny,
24-04-2024 07:00,28.4,44,11.5,0,Sunny,
24-04-2024 08:00,31.3,36,10.4,0,Sunny,
24-04-2024 09:00,33.6,30,8.6,0,Sunny,
24-04-2024 10:00,36.5,24,5.4,0,Sunny,
24-04-2024 11:00,37.8,20,10.1,0,Sunny,
24-04-2024 12:00,39.4,17,14.8,0,Sunny,
24-04-2024 13:00,41,14,20.2,0,Sunny,
24-04-2024 14:00,41.9,12,27.4,0,Sunny,
24-04-2024 15:00,41.7,10,30.6,0,Sunny,
24-04-2024 16:00,40.7,11,28.1,0.01,Patchy rain possible,
24-04-2024 17:00,38.7,13,21.6,0,Sunny,
24-04-2024 18:00,35.2,16,10.8,0,Clear,
24-04-2024 19:00,34.1,19,8.3,0,Clear,
24-04-2024 20:00,32.2,23,4.3,0,Clear,
24-04-2024 21:00,30.9,24,4,0,Clear,
24-04-2024 22:00,29.5,27,2.9,0,Clear,
24-04-2024 23:00,28.1,31,4.3,0,Clear,
25-04-2024 00:00,25.8,30,5,0,Clear,
25-04-2024 01:00,24.6,37,7.6,0,Clear,
25-04-2024 02:00,23.7,44,9.4,0,Clear,
25-04-2024 03:00,23.5,49,9.7,0,Clear,
25-04-2024 04:00,22.2,55,9,0,Clear,
25-04-2024 05:00,22.5,56,8.3,0,Sunny,
25-04-2024 06:00,25.5,48,11.2,0,Sunny,
25-04-2024 07:00,28.4,39,10.4,0,Sunny,
25-04-2024 08:00,31.1,32,8.6,0,Sunny,
25-04-2024 09:00,33.6,27,7.9,0,Sunny,
25-04-2024 10:00,36.2,22,5.4,0,Sunny,
25-04-2024 11:00,38.1,18,7.2,0,Sunny,
25-04-2024 12:00,39.7,15,13.7,0,Sunny,
25-04-2024 13:00,40.6,14,20.2,0,Sunny,
25-04-2024 14:00,40.7,14,20.2,0,Sunny,
25-04-2024 15:00,41.4,11,26.6,0,Sunny,
25-04-2024 16:00,40.8,9,25.9,0,Sunny,
25-04-2024 17:00,38.4,8,23.8,0,Sunny,
25-04-2024 18:00,34.8,10,14,0,Clear,
25-04-2024 19:00,31.2,13,5,0,Clear,
25-04-2024 20:00,29.4,15,5.8,0,Clear,
25-04-2024 21:00,28.6,17,4.3,0,Clear,
25-04-2024 22:00,27.9,20,2.9,0,Clear,
25-04-2024 23:00,26.4,27,4,0,Clear,
26-04-2024 00:00,24.9,34,6.1,0,Clear,
26-04-2024 01:00,24,40,5,0,Clear,
26-04-2024 02:00,23.5,44,5,0,Clear,
26-04-2024 03:00,23.1,46,4.3,0,Clear,
26-04-2024 04:00,22.6,48,4.3,0,Clear,
26-04-2024 05:00,23.5,47,3.2,0,Sunny,
26-04-2024 06:00,27.3,37,4.3,0,Sunny,
26-04-2024 07:00,30.5,29,4.7,0,Sunny,
26-04-2024 08:00,32.9,25,4.7,0,Sunny,
26-04-2024 09:00,35.3,22,4,0,Sunny,
26-04-2024 10:00,37.4,20,7.2,0,Sunny,
26-04-2024 11:00,38.9,18,10.8,0,Sunny,
26-04-2024 12:00,40.3,16,14.4,0,Sunny,
26-04-2024 13:00,41.4,14,21.6,0,Sunny,
26-04-2024 14:00,41.9,11,27.4,0,Sunny,
26-04-2024 15:00,42,9,28.4,0,Sunny,
26-04-2024 16:00,41.4,7,27,0,Sunny,
26-04-2024 17:00,39,8,25.6,0,Sunny,
26-04-2024 18:00,35.9,10,17.6,0,Clear,
26-04-2024 19:00,31.4,15,3.2,0,Clear,
26-04-2024 20:00,30,17,6.1,0,Clear,
26-04-2024 21:00,29.1,19,3.2,0,Clear,
26-04-2024 22:00,28.1,23,4.7,0,Clear,
26-04-2024 23:00,26.6,30,5.4,0,Clear,
27-04-2024 00:00,24.1,31,4.7,0,Clear,
27-04-2024 01:00,23.2,34,4.7,0,Clear,
27-04-2024 02:00,22.4,42,4,0,Clear,
27-04-2024 03:00,22.2,42,5,0,Partly cloudy,
27-04-2024 04:00,22.1,43,4,0,Clear,
27-04-2024 05:00,23.2,41,3.6,0,Sunny,
27-04-2024 06:00,27,33,3.6,0,Sunny,
27-04-2024 07:00,30.4,28,7.9,0,Sunny,
27-04-2024 08:00,33.1,24,10.4,0,Sunny,
27-04-2024 09:00,35.3,21,10.4,0,Sunny,
27-04-2024 10:00,36.9,19,7.2,0,Sunny,
27-04-2024 11:00,38.9,17,2.5,0,Sunny,
27-04-2024 12:00,39,17,8.6,0,Sunny,
27-04-2024 13:00,39.4,18,10.4,0,Sunny,
27-04-2024 14:00,39.4,19,14,0,Sunny,
27-04-2024 15:00,38,23,13.3,0,Sunny,
27-04-2024 16:00,37.6,23,19.1,0,Partly cloudy,
27-04-2024 17:00,35,26,5.8,0,Sunny,
27-04-2024 18:00,32.2,30,3.2,0,Clear,
27-04-2024 19:00,31.1,32,4.7,0,Clear,
27-04-2024 20:00,28.2,49,2.9,0,Clear,
27-04-2024 21:00,27.9,50,4.7,0,Clear,
27-04-2024 22:00,27.2,53,4.7,0,Clear,
27-04-2024 23:00,26.7,54,4.3,0,Clear,
28-04-2024 00:00,26.3,55,4.3,0,Clear,
28-04-2024 01:00,25.8,56,1.8,0,Clear,
28-04-2024 02:00,25.3,53,1.8,0,Clear,
28-04-2024 03:00,24.8,54,4.3,0,Clear,
28-04-2024 04:00,23.5,56,4,0,Clear,
28-04-2024 05:00,24.2,54,4.7,0,Sunny,
28-04-2024 06:00,27.6,44,6.1,0,Sunny,
28-04-2024 07:00,30.3,37,7.2,0,Sunny,
28-04-2024 08:00,32.7,33,6.8,0,Sunny,
28-04-2024 09:00,35.5,28,4.7,0,Sunny,
28-04-2024 10:00,37,25,9.4,0,Sunny,
28-04-2024 11:00,39,22,15.8,0,Sunny,
28-04-2024 12:00,41,17,24.1,0,Sunny,
28-04-2024 13:00,41.5,15,27.4,0,Sunny,
28-04-2024 14:00,41,11,36,0,Sunny,
28-04-2024 15:00,40.2,12,36,0,Sunny,
28-04-2024 16:00,39.2,14,28.4,0,Sunny,
28-04-2024 17:00,37.4,14,18.4,0,Sunny,
28-04-2024 18:00,32.7,17,6.5,0,Clear,
28-04-2024 19:00,30.7,21,5.4,0,Clear,
28-04-2024 20:00,28.6,30,3.2,0,Clear,
28-04-2024 21:00,27.8,31,3.6,0,Clear,
28-04-2024 22:00,27.1,33,3.2,0,Clear,
28-04-2024 23:00,25.9,37,4.7,0,Clear,
29-04-2024 00:00,24.9,42,5.8,0,Clear,
29-04-2024 01:00,24.2,47,5.8,0,Clear,
29-04-2024 02:00,23.3,55,4.7,0,Clear,
29-04-2024 03:00,22.6,56,5.8,0,Clear,
29-04-2024 04:00,22.3,58,5.8,0,Clear,
29-04-2024 05:00,23.1,56,5.8,0,Sunny,
29-04-2024 06:00,26.3,46,8.3,0,Sunny,
29-04-2024 07:00,29.1,39,8.6,0,Sunny,
29-04-2024 08:00,31.7,33,7.6,0,Sunny,
29-04-2024 09:00,34.7,28,2.5,0,Sunny,
29-04-2024 10:00,37.1,23,6.1,0,Sunny,
29-04-2024 11:00,38.8,18,16.9,0,Sunny,
29-04-2024 12:00,39.8,16,23.4,0,Sunny,
29-04-2024 13:00,39.9,15,21.6,0,Sunny,
29-04-2024 14:00,40.6,13,29.9,0,Sunny,
29-04-2024 15:00,40.2,12,30.6,0,Sunny,
29-04-2024 16:00,39.6,11,28.1,0,Sunny,
29-04-2024 17:00,37,11,20.2,0,Sunny,
29-04-2024 18:00,32.6,14,8.6,0,Clear,
29-04-2024 19:00,30.6,17,6.1,0,Clear,
29-04-2024 20:00,29.3,19,7.9,0,Clear,
29-04-2024 21:00,28.2,21,6.1,0,Clear,
29-04-2024 22:00,27.5,22,4.7,0,Clear,
29-04-2024 23:00,26.9,25,4,0,Clear,
30-04-2024 00:00,25.8,29,6.1,0,Clear,
30-04-2024 01:00,24.8,35,5.8,0,Clear,
30-04-2024 02:00,24.1,40,5,0,Clear,
30-04-2024 03:00,23.4,44,4,0,Clear,
30-04-2024 04:00,22.9,47,4.3,0,Clear,
30-04-2024 05:00,23.7,46,4,0,Sunny,
30-04-2024 06:00,27.6,37,3.2,0,Sunny,
30-04-2024 07:00,31,28,4,0,Sunny,
30-04-2024 08:00,33.6,23,5.8,0,Sunny,
30-04-2024 09:00,36,21,5.4,0,Sunny,
30-04-2024 10:00,37.4,20,10.8,0,Sunny,
30-04-2024 11:00,39.1,20,16.9,0,Sunny,
30-04-2024 12:00,40.4,21,18,0,Sunny,
30-04-2024 13:00,41.7,18,22.3,0,Sunny,
30-04-2024 14:00,41.7,18,22.7,0,Sunny,
30-04-2024 15:00,42.3,13,25.2,0,Sunny,
30-04-2024 16:00,42,9,28.4,0,Sunny,
30-04-2024 17:00,39.5,9,21.2,0,Sunny,
30-04-2024 18:00,36.4,11,15.8,0,Clear,
30-04-2024 19:00,32.5,16,6.8,0,Clear,
30-04-2024 20:00,30.7,22,7.9,0,Clear,
30-04-2024 21:00,29.6,30,4.3,0,Clear,
30-04-2024 22:00,28.6,37,7.2,0,Clear,
30-04-2024 23:00,27.2,43,9.7,0,Clear,
01-05-2024 00:00,26.4,43,10.1,0,Clear,
01-05-2024 01:00,25.8,46,7.2,0,Clear,
01-05-2024 02:00,25.2,48,5,0,Clear,
01-05-2024 03:00,24.6,51,2.9,0,Clear,
01-05-2024 04:00,23.9,55,1.1,0,Clear,
01-05-2024 05:00,24.5,56,2.2,0,Sunny,
01-05-2024 06:00,27.7,45,4,0,Sunny,
01-05-2024 07:00,30.5,38,5.8,0,Sunny,
01-05-2024 08:00,33.3,32,5,0,Sunny,
01-05-2024 09:00,35.7,28,6.1,0,Sunny,
01-05-2024 10:00,38.2,24,4.3,0,Sunny,
01-05-2024 11:00,39.3,21,9,0,Sunny,
01-05-2024 12:00,40.3,20,18,0,Sunny,
01-05-2024 13:00,40.9,19,17.3,0,Sunny,
01-05-2024 14:00,40.8,20,23.4,0.01,Patchy rain possible,
01-05-2024 15:00,41.5,18,16.9,0.02,Patchy rain possible,
01-05-2024 16:00,41.3,15,20.5,0,Sunny,
01-05-2024 17:00,39.6,12,17.3,0,Sunny,
01-05-2024 18:00,34.6,13,9.4,0,Clear,
01-05-2024 19:00,31.9,15,7.2,0,Clear,
01-05-2024 20:00,30.5,19,9.7,0,Clear,
01-05-2024 21:00,29.4,24,6.8,0,Clear,
01-05-2024 22:00,28.4,30,1.8,0,Clear,
01-05-2024 23:00,27.4,35,5,0,Clear,
02-05-2024 00:00,25.2,55,7.9,0,Clear,
02-05-2024 01:00,24.7,58,4.7,0,Clear,
02-05-2024 02:00,24.6,59,5.8,0,Partly cloudy,
02-05-2024 03:00,24.2,60,4.7,0,Clear,
02-05-2024 04:00,23.9,62,4,0.36,Patchy rain possible,
02-05-2024 05:00,24.3,63,5.4,0.07,Patchy rain possible,
02-05-2024 06:00,26.9,54,6.5,0.21,Patchy light rain with thunder,
02-05-2024 07:00,29.7,46,8.6,0,Sunny,
02-05-2024 08:00,32,39,7.2,0,Sunny,
02-05-2024 09:00,34.6,33,6.8,0,Sunny,
02-05-2024 10:00,37,28,5.4,0,Sunny,
02-05-2024 11:00,39.5,21,6.1,0.01,Patchy rain possible,
02-05-2024 12:00,40.6,17,10.8,0,Sunny,
02-05-2024 13:00,41,16,18,0,Sunny,
02-05-2024 14:00,37.8,24,36.4,0.97,Patchy rain possible,
02-05-2024 15:00,31.7,35,7.9,0,Sunny,
02-05-2024 16:00,32.4,35,14.4,0,Sunny,
02-05-2024 17:00,29.8,44,20.2,2.26,Patchy rain possible,
02-05-2024 18:00,25.6,63,8.6,0,Clear,
02-05-2024 19:00,24.3,72,16.2,0.56,Moderate rain at times,
02-05-2024 20:00,23.2,76,6.1,0.01,Patchy rain possible,
02-05-2024 21:00,23.2,74,4,0.06,Patchy rain possible,
02-05-2024 22:00,22.9,74,5.8,0,Clear,
02-05-2024 23:00,22.5,75,4,0,Clear,
03-05-2024 00:00,23.4,59,5.8,0,Clear,
03-05-2024 01:00,22.9,63,9.4,0,Clear,
03-05-2024 02:00,22.1,69,13.7,0,Clear,
03-05-2024 03:00,21.2,73,12.6,0,Clear,
03-05-2024 04:00,20.2,74,11.2,0,Clear,
03-05-2024 05:00,20.7,71,13,0,Sunny,
03-05-2024 06:00,22.8,62,15.8,0,Sunny,
03-05-2024 07:00,25.4,54,16.6,0,Sunny,
03-05-2024 08:00,28,46,16.2,0,Sunny,
03-05-2024 09:00,30.4,39,15.8,0,Sunny,
03-05-2024 10:00,32.4,34,14,0,Sunny,
03-05-2024 11:00,34.3,29,11.5,0,Sunny,
03-05-2024 12:00,36.3,25,8.6,0,Sunny,
03-05-2024 13:00,38.1,22,5.8,0,Sunny,
03-05-2024 14:00,38.3,20,8.6,0,Sunny,
03-05-2024 15:00,38.1,19,11.2,0,Sunny,
03-05-2024 16:00,37.3,20,11.9,0,Partly cloudy,
03-05-2024 17:00,34,28,7.2,0,Sunny,
03-05-2024 18:00,31.7,34,1.4,0,Partly cloudy,
03-05-2024 19:00,30.3,36,5.8,0,Partly cloudy,
03-05-2024 20:00,29,38,6.1,0,Partly cloudy,
03-05-2024 21:00,27.6,42,6.5,0,Clear,
03-05-2024 22:00,26.6,45,6.1,0,Clear,
03-05-2024 23:00,25.9,47,3.6,0,Clear,
04-05-2024 00:00,26.1,36,2.2,0,Clear,
04-05-2024 01:00,25.3,37,0.4,0,Clear,
04-05-2024 02:00,24.7,38,2.5,0,Clear,
04-05-2024 03:00,23.7,40,3.6,0,Clear,
04-05-2024 04:00,23.4,41,4.3,0,Clear,
04-05-2024 05:00,24.8,40,2.5,0,Sunny,
04-05-2024 06:00,27.5,34,3.6,0,Sunny,
04-05-2024 07:00,30.1,31,5.8,0,Sunny,
04-05-2024 08:00,32.4,28,6.1,0,Sunny,
04-05-2024 09:00,34.1,26,8.3,0,Sunny,
04-05-2024 10:00,36.4,23,7.2,0,Sunny,
04-05-2024 11:00,37.8,21,8.3,0,Sunny,
04-05-2024 12:00,39,18,11.9,0,Sunny,
04-05-2024 13:00,39.7,17,13.3,0,Sunny,
04-05-2024 14:00,39.3,19,12.2,0,Sunny,
04-05-2024 15:00,33.1,33,22.7,0,Sunny,
04-05-2024 16:00,32.2,35,2.2,0,Sunny,
04-05-2024 17:00,31.7,35,5.4,0,Sunny,
04-05-2024 18:00,30.7,38,7.2,0.4,Patchy rain possible,
04-05-2024 19:00,30.1,40,2.9,0.01,Patchy rain possible,
04-05-2024 20:00,29.1,42,7.6,0,Clear,
04-05-2024 21:00,28.3,43,6.8,0,Clear,
04-05-2024 22:00,27.9,43,0.7,0,Clear,
04-05-2024 23:00,26.8,48,1.8,0,Clear,
05-05-2024 00:00,27.5,43,1.8,0,Clear,
05-05-2024 01:00,26.2,46,2.5,0,Clear,
05-05-2024 02:00,25.3,48,7.2,0,Clear,
05-05-2024 03:00,23.2,55,3.2,0.04,Patchy rain possible,
05-05-2024 04:00,21.8,62,2.9,0.03,Patchy rain possible,
05-05-2024 05:00,21.8,64,3.6,0.15,Patchy rain possible,
05-05-2024 06:00,24.4,56,4,0.58,Moderate rain at times,
05-05-2024 07:00,27.3,48,6.5,0.51,Moderate rain at times,
05-05-2024 08:00,29.8,40,6.5,0,Sunny,
05-05-2024 09:00,33,31,6.8,0,Sunny,
05-05-2024 10:00,35.4,26,5.4,0,Thundery outbreaks possible,
05-05-2024 11:00,37.1,22,7.2,0,Partly cloudy,
05-05-2024 12:00,38.4,19,12.2,0,Sunny,
05-05-2024 13:00,39.1,19,12.6,0,Sunny,
05-05-2024 14:00,28.5,61,42.5,5.77,Moderate rain at times,
05-05-2024 15:00,25.1,69,20.5,0.33,Patchy rain possible,
05-05-2024 16:00,23.7,67,14.8,0.01,Patchy rain possible,
05-05-2024 17:00,25,60,11.2,0.22,Patchy rain possible,
05-05-2024 18:00,23.1,71,23,0.32,Patchy rain possible,
05-05-2024 19:00,21.4,92,19.8,7.15,Moderate rain at times,
05-05-2024 20:00,21.7,89,9,1.65,Patchy light rain,
05-05-2024 21:00,21.5,88,6.1,0.05,Patchy rain possible,
05-05-2024 22:00,21.5,88,6.1,0.05,Patchy rain possible,
05-05-2024 23:00,21.2,88,8.3,0,Clear,
06-05-2024 00:00,21.2,81,9,0,Clear,
06-05-2024 01:00,20.8,83,9.4,0,Clear,
06-05-2024 02:00,20.6,83,6.5,0.07,Patchy rain possible,
06-05-2024 03:00,20.5,84,5.4,0,Clear,
06-05-2024 04:00,20.5,84,5,0.01,Patchy rain possible,
06-05-2024 05:00,21.3,81,6.8,0.01,Patchy rain possible,
06-05-2024 06:00,23.4,71,11.5,0,Sunny,
06-05-2024 07:00,26.4,56,13.3,0,Sunny,
06-05-2024 08:00,29,46,16.2,0,Sunny,
06-05-2024 09:00,31.6,37,15.8,0,Sunny,
06-05-2024 10:00,33.1,32,16.2,0,Sunny,
06-05-2024 11:00,35.3,29,15.1,0,Sunny,
06-05-2024 12:00,36.7,27,12.6,0,Sunny,
06-05-2024 13:00,37.2,25,9,0,Partly cloudy,
06-05-2024 14:00,37.3,25,9.4,0,Partly cloudy,
06-05-2024 15:00,35.6,29,12.2,0,Partly cloudy,
06-05-2024 16:00,33,36,14.4,0,Cloudy,
06-05-2024 17:00,31.2,41,7.9,0.13,Patchy rain possible,
06-05-2024 18:00,29.2,46,9.7,0,Partly cloudy,
06-05-2024 19:00,27.5,53,9.7,0.01,Patchy rain possible,
06-05-2024 20:00,26.3,60,6.1,0.33,Patchy rain possible,
06-05-2024 21:00,25.3,66,4.7,0,Partly cloudy,
06-05-2024 22:00,24.9,68,4,0.37,Patchy rain possible,
06-05-2024 23:00,24.5,70,2.9,0,Partly cloudy,
07-05-2024 00:00,23.4,75,2.2,0.46,Patchy rain possible,
07-05-2024 01:00,22,85,5.4,1.11,Patchy rain possible,
07-05-2024 02:00,21.4,89,8.6,0,Partly cloudy,
07-05-2024 03:00,21.4,88,4.3,0,Partly cloudy,
07-05-2024 04:00,21.5,86,2.9,0,Partly cloudy,
07-05-2024 05:00,22.3,83,2.5,0,Partly cloudy,
07-05-2024 06:00,23.6,77,3.2,0,Partly cloudy,
07-05-2024 07:00,25.5,67,4.7,0,Sunny,
07-05-2024 08:00,28,55,7.2,0,Sunny,
07-05-2024 09:00,30.5,46,10.1,0,Sunny,
07-05-2024 10:00,33,38,10.4,0,Sunny,
07-05-2024 11:00,35.2,32,11.5,0,Sunny,
07-05-2024 12:00,36.8,28,13,0,Sunny,
07-05-2024 13:00,37.6,25,13.3,0,Sunny,
07-05-2024 14:00,37.7,24,10.8,0,Sunny,
07-05-2024 15:00,37.6,24,10.4,0.01,Patchy rain possible,
07-05-2024 16:00,34.8,32,7.2,1.82,Patchy light rain with thunder,
07-05-2024 17:00,27.1,63,16.2,0.06,Patchy rain possible,
07-05-2024 18:00,25.8,66,11.5,0,Clear,
07-05-2024 19:00,26.1,64,3.2,0,Clear,
07-05-2024 20:00,25.5,63,4.3,0,Clear,
07-05-2024 21:00,24.3,69,4.7,0,Clear,
07-05-2024 22:00,23.7,73,6.8,0.03,Patchy rain possible,
07-05-2024 23:00,23.1,77,6.1,0,Clear,
08-05-2024 00:00,21.5,79,4.3,0,Clear,
08-05-2024 01:00,21.6,78,3.2,0,Clear,
08-05-2024 02:00,21.5,78,5.8,0,Clear,
08-05-2024 03:00,21.3,77,5.4,0,Clear,
08-05-2024 04:00,21.2,77,4.7,0,Clear,
08-05-2024 05:00,22.2,74,4.7,0,Sunny,
08-05-2024 06:00,24.7,62,8.6,0,Sunny,
08-05-2024 07:00,27.7,49,10.1,0,Sunny,
08-05-2024 08:00,30.6,40,9.7,0,Sunny,
08-05-2024 09:00,33.1,34,10.1,0,Sunny,
08-05-2024 10:00,34.7,30,8.3,0,Sunny,
08-05-2024 11:00,35.3,29,3.2,0,Sunny,
08-05-2024 12:00,35.8,28,4.3,0,Sunny,
08-05-2024 13:00,35,30,10.4,0,Sunny,
08-05-2024 14:00,35.4,29,14,0,Sunny,
08-05-2024 15:00,33.7,34,14,0,Sunny,
08-05-2024 16:00,32.4,39,11.5,0,Sunny,
08-05-2024 17:00,31,44,12.6,0,Partly cloudy,
08-05-2024 18:00,29.3,50,12.2,0.48,Patchy rain possible,
08-05-2024 19:00,27.8,57,8.6,0.12,Patchy rain possible,
08-05-2024 20:00,26.9,60,7.6,0.19,Patchy rain possible,
08-05-2024 21:00,26.4,62,6.8,0,Partly cloudy,
08-05-2024 22:00,26,64,6.8,0,Partly cloudy,
08-05-2024 23:00,25.5,67,6.5,0.03,Patchy rain possible,
09-05-2024 00:00,23.6,74,6.1,0,Partly cloudy,
09-05-2024 01:00,24.4,72,3.2,0,Partly cloudy,
09-05-2024 02:00,24.2,73,3.6,0,Clear,
09-05-2024 03:00,23.6,74,4.3,0,Clear,
09-05-2024 04:00,22.7,77,6.1,0.83,Patchy rain possible,
09-05-2024 05:00,22.9,78,5.8,0.48,Patchy rain possible,
09-05-2024 06:00,24.1,75,6.5,0,Sunny,
09-05-2024 07:00,26.2,65,5.8,0,Sunny,
09-05-2024 08:00,29.2,51,5,0,Sunny,
09-05-2024 09:00,31.8,42,4.3,0,Sunny,
09-05-2024 10:00,33.7,37,5,0,Sunny,
09-05-2024 11:00,35.3,33,6.8,0,Sunny,
09-05-2024 12:00,36.3,29,7.9,0,Sunny,
09-05-2024 13:00,36.7,28,12.2,0.14,Patchy rain possible,
09-05-2024 14:00,30.2,57,23,3.22,Moderate rain at times,
09-05-2024 15:00,26.1,72,20.5,1.06,Patchy rain possible,
09-05-2024 16:00,26.5,66,17.6,0,Sunny,
09-05-2024 17:00,26.2,68,11.5,0,Sunny,
09-05-2024 18:00,25.4,70,4.7,0,Clear,
09-05-2024 19:00,24.9,70,2.5,0,Clear,
09-05-2024 20:00,24.1,73,5.4,0,Partly cloudy,
09-05-2024 21:00,23.9,74,4.3,0,Partly cloudy,
09-05-2024 22:00,23.6,75,1.4,0,Partly cloudy,
09-05-2024 23:00,23.5,75,2.2,0,Partly cloudy,
10-05-2024 00:00,21.7,88,5,0.15,Patchy rain possible,
10-05-2024 01:00,21.6,89,4.7,0.15,Patchy rain possible,
10-05-2024 02:00,21.4,88,4.7,0,Clear,
10-05-2024 03:00,21.2,89,4.3,0,Clear,
10-05-2024 04:00,21,89,5,0,Clear,
10-05-2024 05:00,21.5,86,5.4,0,Partly cloudy,
10-05-2024 06:00,23.5,77,7.6,0,Sunny,
10-05-2024 07:00,26,65,10.1,0,Sunny,
10-05-2024 08:00,28.6,54,10.1,0,Sunny,
10-05-2024 09:00,30.9,45,10.4,0,Sunny,
10-05-2024 10:00,32.2,41,9,0,Sunny,
10-05-2024 11:00,33.2,38,6.1,0,Sunny,
10-05-2024 12:00,34.6,35,2.2,0,Sunny,
10-05-2024 13:00,34.8,34,5.4,0,Sunny,
10-05-2024 14:00,34.3,35,10.1,0,Partly cloudy,
10-05-2024 15:00,33.1,38,13.3,0,Partly cloudy,
10-05-2024 16:00,31.5,44,13,0,Sunny,
10-05-2024 17:00,29.5,52,6.1,0.1,Patchy rain possible,
10-05-2024 18:00,26.9,63,2.5,0.27,Patchy rain possible,
